Transaction_ID,Date,Product_ID,Category,Payment_Method,Customer_ID,Name,Email,City,Region,Country,Customer_Type
6655,03/29/2021,5,Accessories,Bank Transfer,106,Charlie Brown,ian@example.com,Philadelphia,East,USA,New
2875,03/30/2021,14,Toys,Bank Transfer,104,Diana White,diana@example.com,San Antonio,South,USA,Returning
6109,03/31/2021,15,Accessories,Bank Transfer,108,Hannah Lee,charlie@example.com,San Diego,West,USA,VIP
5167,03/31/2021,13,Home,Bank Transfer,100,Charlie Brown,charlie@example.com,Dallas,South,USA,Returning
9357,03/31/2021,14,Toys,Credit Card,103,Diana White,hannah@example.com,San Jose,West,USA,Returning
4496,03/31/2021,6,Electronics,Bank Transfer,104,Bob Jones,bob@example.com,New York,East,USA,Returning
4117,04/01/2021,12,Apparel,Paypal,107,Diana White,evan@example.com,Los Angeles,West,USA,Returning
1001,04/02/2021,1,Electronics,Credit Card,102,George Hill,bob@example.com,Chicago,Midwest,USA,Returning
8833,04/02/2021,13,Home,Paypal,104,Fiona Green,fiona@example.com,Houston,South,USA,VIP
4041,04/02/2021,2,Apparel,Credit Card,102,Jenny Grey,ian@example.com,Phoenix,West,USA,VIP
7082,04/02/2021,13,Home,Paypal,106,Evan Black,ian@example.com,Philadelphia,East,USA,VIP
9907,04/03/2021,2,Apparel,Bank Transfer,109,Hannah Lee,alice@example.com,San Antonio,South,USA,VIP
1207,04/04/2021,4,Toys,Paypal,102,Alice Smith,charlie@example.com,San Diego,West,USA,New
1514,04/04/2021,15,Accessories,Paypal,106,Diana White,charlie@example.com,Dallas,South,USA,VIP
8179,04/04/2021,2,Apparel,Credit Card,101,Bob Jones,alice@example.com,San Jose,West,USA,VIP
4638,04/05/2021,3,Home,Credit Card,106,Bob Jones,jenny@example.com,New York,East,USA,VIP
1306,04/05/2021,7,Apparel,Paypal,108,Alice Smith,bob@example.com,Los Angeles,West,USA,New
3920,04/06/2021,8,Home,Paypal,104,Evan Black,fiona@example.com,Chicago,Midwest,USA,Returning
7236,04/06/2021,3,Home,Credit Card,105,Evan Black,jenny@example.com,Houston,South,USA,New
1956,04/06/2021,15,Accessories,Bank Transfer,109,Diana White,diana@example.com,Phoenix,West,USA,VIP
7675,04/06/2021,14,Toys,Credit Card,102,Ian Blue,ian@example.com,Philadelphia,East,USA,VIP
7563,04/06/2021,9,Toys,Bank Transfer,109,Fiona Green,diana@example.com,San Antonio,South,USA,New
2394,04/07/2021,15,Accessories,Bank Transfer,104,Jenny Grey,diana@example.com,San Diego,West,USA,Returning
1529,04/07/2021,13,Home,Klarna,104,Fiona Green,ian@example.com,Dallas,South,USA,New
1525,04/08/2021,14,Toys,Credit Card,102,Jenny Grey,diana@example.com,San Jose,West,USA,New
3365,04/08/2021,9,Toys,Paypal,107,Fiona Green,fiona@example.com,New York,East,USA,VIP
9321,04/08/2021,4,Toys,Credit Card,105,Bob Jones,fiona@example.com,Los Angeles,West,USA,New
5356,04/08/2021,2,Apparel,Bank Transfer,102,Jenny Grey,alice@example.com,Chicago,Midwest,USA,New
4374,04/09/2021,7,Apparel,Paypal,100,Jenny Grey,george@example.com,Houston,South,USA,New
6897,04/09/2021,13,Home,Credit Card,109,Hannah Lee,ian@example.com,Phoenix,West,USA,New
6895,04/09/2021,4,Toys,Credit Card,100,Fiona Green,ian@example.com,Philadelphia,East,USA,New
4192,04/09/2021,12,Apparel,Credit Card,109,Diana White,ian@example.com,San Antonio,South,USA,New
4568,04/09/2021,5,Accessories,Klarna,101,Jenny Grey,bob@example.com,San Diego,West,USA,VIP
2939,04/10/2021,13,Home,Credit Card,109,Ian Blue,alice@example.com,Dallas,South,USA,VIP
1281,04/10/2021,4,Toys,Klarna,104,Bob Jones,fiona@example.com,San Jose,West,USA,VIP
6178,04/10/2021,5,Accessories,Klarna,106,George Hill,fiona@example.com,New York,East,USA,VIP
3740,04/11/2021,4,Toys,Klarna,100,Diana White,charlie@example.com,Los Angeles,West,USA,New
8473,04/11/2021,9,Toys,Klarna,100,Fiona Green,hannah@example.com,Chicago,Midwest,USA,New
8595,04/12/2021,7,Apparel,Paypal,103,Evan Black,evan@example.com,Houston,South,USA,New
2969,04/12/2021,4,Toys,Bank Transfer,109,Fiona Green,george@example.com,Phoenix,West,USA,New
7812,04/13/2021,1,Electronics,Klarna,105,Hannah Lee,ian@example.com,Philadelphia,East,USA,VIP
6238,04/13/2021,1,Electronics,Paypal,108,Diana White,alice@example.com,San Antonio,South,USA,VIP
8705,04/13/2021,2,Apparel,Bank Transfer,100,Bob Jones,ian@example.com,San Diego,West,USA,New
4072,04/13/2021,14,Toys,Paypal,109,Hannah Lee,charlie@example.com,Dallas,South,USA,New
9125,04/13/2021,5,Accessories,Bank Transfer,104,Alice Smith,george@example.com,San Jose,West,USA,New
6208,04/14/2021,9,Toys,Credit Card,108,Bob Jones,charlie@example.com,New York,East,USA,New
4173,04/15/2021,4,Toys,Paypal,107,Jenny Grey,charlie@example.com,Los Angeles,West,USA,Returning
2000,04/15/2021,2,Apparel,Credit Card,106,Alice Smith,charlie@example.com,Chicago,Midwest,USA,Returning
4726,04/15/2021,5,Accessories,Klarna,109,Evan Black,fiona@example.com,Houston,South,USA,Returning
6592,04/16/2021,12,Apparel,Credit Card,101,Hannah Lee,evan@example.com,Phoenix,West,USA,Returning
8010,04/16/2021,12,Apparel,Credit Card,108,Bob Jones,bob@example.com,Philadelphia,East,USA,New
7471,04/16/2021,5,Accessories,Credit Card,107,Charlie Brown,ian@example.com,San Antonio,South,USA,New
1011,04/17/2021,9,Toys,Credit Card,109,Charlie Brown,fiona@example.com,San Diego,West,USA,New
9234,04/17/2021,4,Toys,Klarna,109,George Hill,jenny@example.com,Dallas,South,USA,Returning
5431,04/18/2021,7,Apparel,Credit Card,108,Alice Smith,fiona@example.com,San Jose,West,USA,Returning
5146,04/18/2021,11,Electronics,Paypal,108,Ian Blue,ian@example.com,New York,East,USA,New
7012,04/18/2021,2,Apparel,Bank Transfer,108,Diana White,alice@example.com,Los Angeles,West,USA,Returning
7894,04/18/2021,13,Home,Bank Transfer,102,Fiona Green,george@example.com,Chicago,Midwest,USA,VIP
7787,04/18/2021,4,Toys,Klarna,106,Jenny Grey,diana@example.com,Houston,South,USA,Returning
8052,04/19/2021,7,Apparel,Paypal,100,Evan Black,charlie@example.com,Phoenix,West,USA,Returning
2798,04/19/2021,4,Toys,Credit Card,108,Charlie Brown,alice@example.com,Philadelphia,East,USA,Returning
8285,04/20/2021,13,Home,Credit Card,108,Ian Blue,diana@example.com,San Antonio,South,USA,Returning
1009,04/20/2021,9,Toys,Paypal,102,Ian Blue,george@example.com,San Diego,West,USA,New
2316,04/20/2021,10,Accessories,Klarna,104,Alice Smith,fiona@example.com,Dallas,South,USA,VIP
4273,04/21/2021,7,Apparel,Bank Transfer,107,George Hill,alice@example.com,San Jose,West,USA,New
1482,04/21/2021,1,Electronics,Klarna,105,Jenny Grey,ian@example.com,New York,East,USA,Returning
9853,04/21/2021,1,Electronics,Bank Transfer,109,Ian Blue,charlie@example.com,Los Angeles,West,USA,Returning
2100,04/21/2021,10,Accessories,Credit Card,109,Evan Black,george@example.com,Chicago,Midwest,USA,Returning
7780,04/22/2021,7,Apparel,Klarna,108,Alice Smith,charlie@example.com,Houston,South,USA,Returning
6699,04/22/2021,14,Toys,Bank Transfer,102,Hannah Lee,george@example.com,Phoenix,West,USA,Returning
8843,04/22/2021,14,Toys,Credit Card,106,Evan Black,evan@example.com,Philadelphia,East,USA,VIP
1707,04/23/2021,7,Apparel,Paypal,105,Fiona Green,alice@example.com,San Antonio,South,USA,New
4610,04/24/2021,12,Apparel,Bank Transfer,104,George Hill,charlie@example.com,San Diego,West,USA,Returning
8979,04/24/2021,3,Home,Paypal,103,Jenny Grey,diana@example.com,Dallas,South,USA,VIP
6291,04/24/2021,7,Apparel,Klarna,104,George Hill,fiona@example.com,San Jose,West,USA,New
5211,04/24/2021,7,Apparel,Credit Card,103,George Hill,fiona@example.com,New York,East,USA,New
4374,04/24/2021,13,Home,Paypal,102,Alice Smith,alice@example.com,Los Angeles,West,USA,New
4719,04/25/2021,1,Electronics,Paypal,106,George Hill,bob@example.com,Chicago,Midwest,USA,Returning
5443,04/25/2021,7,Apparel,Credit Card,105,Diana White,bob@example.com,Houston,South,USA,Returning
9555,04/25/2021,8,Home,Credit Card,103,Evan Black,jenny@example.com,Phoenix,West,USA,VIP
7549,04/25/2021,6,Electronics,Bank Transfer,108,Jenny Grey,charlie@example.com,Philadelphia,East,USA,VIP
3785,04/26/2021,12,Apparel,Credit Card,100,Evan Black,ian@example.com,San Antonio,South,USA,New
3408,04/26/2021,13,Home,Credit Card,100,Hannah Lee,bob@example.com,San Diego,West,USA,Returning
6962,04/26/2021,1,Electronics,Klarna,108,George Hill,hannah@example.com,Dallas,South,USA,New
5406,04/26/2021,4,Toys,Klarna,106,George Hill,alice@example.com,San Jose,West,USA,New
9435,04/26/2021,5,Accessories,Credit Card,101,Fiona Green,hannah@example.com,New York,East,USA,VIP
2826,04/27/2021,13,Home,Paypal,109,George Hill,diana@example.com,Los Angeles,West,USA,Returning
8693,04/27/2021,7,Apparel,Klarna,104,George Hill,evan@example.com,Chicago,Midwest,USA,VIP
3978,04/28/2021,2,Apparel,Paypal,103,Evan Black,alice@example.com,Houston,South,USA,Returning
9984,04/28/2021,9,Toys,Bank Transfer,100,Evan Black,alice@example.com,Phoenix,West,USA,New
5917,04/28/2021,14,Toys,Klarna,108,Charlie Brown,fiona@example.com,Philadelphia,East,USA,New
3529,04/29/2021,13,Home,Credit Card,105,Charlie Brown,diana@example.com,San Antonio,South,USA,New
8179,04/30/2021,12,Apparel,Paypal,105,Evan Black,hannah@example.com,San Diego,West,USA,Returning
4036,04/30/2021,2,Apparel,Bank Transfer,103,Jenny Grey,charlie@example.com,Dallas,South,USA,New
5349,04/30/2021,11,Electronics,Klarna,101,Ian Blue,fiona@example.com,San Jose,West,USA,Returning
7488,04/30/2021,5,Accessories,Paypal,107,Fiona Green,jenny@example.com,New York,East,USA,Returning
6175,04/30/2021,15,Accessories,Credit Card,107,Hannah Lee,ian@example.com,Los Angeles,West,USA,VIP
2179,05/01/2021,9,Toys,Bank Transfer,102,Ian Blue,hannah@example.com,Chicago,Midwest,USA,New
2638,05/01/2021,1,Electronics,Bank Transfer,106,Charlie Brown,charlie@example.com,Houston,South,USA,VIP
1419,05/01/2021,13,Home,Paypal,106,George Hill,jenny@example.com,Phoenix,West,USA,Returning
8870,05/01/2021,4,Toys,Klarna,104,Evan Black,hannah@example.com,Philadelphia,East,USA,New
2549,05/01/2021,6,Electronics,Credit Card,104,Charlie Brown,george@example.com,San Antonio,South,USA,New
3293,05/02/2021,5,Accessories,Paypal,107,George Hill,evan@example.com,San Diego,West,USA,Returning
7356,05/02/2021,1,Electronics,Credit Card,103,Diana White,george@example.com,Dallas,South,USA,New
5268,05/02/2021,2,Apparel,Credit Card,100,Alice Smith,george@example.com,San Jose,West,USA,Returning
7036,05/03/2021,15,Accessories,Credit Card,100,George Hill,jenny@example.com,New York,East,USA,New
6827,05/03/2021,14,Toys,Bank Transfer,108,Ian Blue,bob@example.com,Los Angeles,West,USA,New
8394,05/03/2021,8,Home,Credit Card,103,Bob Jones,george@example.com,Chicago,Midwest,USA,Returning
3672,05/04/2021,10,Accessories,Bank Transfer,100,George Hill,diana@example.com,Houston,South,USA,VIP
7272,05/04/2021,9,Toys,Credit Card,101,Jenny Grey,hannah@example.com,Phoenix,West,USA,Returning
9433,05/04/2021,10,Accessories,Bank Transfer,109,Bob Jones,hannah@example.com,Philadelphia,East,USA,New
9906,05/04/2021,12,Apparel,Paypal,106,Diana White,ian@example.com,San Antonio,South,USA,Returning
9080,05/04/2021,15,Accessories,Credit Card,101,Jenny Grey,charlie@example.com,San Diego,West,USA,Returning
7230,05/05/2021,12,Apparel,Bank Transfer,100,Jenny Grey,jenny@example.com,Dallas,South,USA,Returning
4456,05/05/2021,7,Apparel,Klarna,109,Diana White,diana@example.com,San Jose,West,USA,New
1147,05/05/2021,5,Accessories,Klarna,108,Charlie Brown,ian@example.com,New York,East,USA,VIP
5531,05/05/2021,11,Electronics,Bank Transfer,104,Fiona Green,ian@example.com,Los Angeles,West,USA,VIP
9964,05/05/2021,11,Electronics,Bank Transfer,103,Diana White,bob@example.com,Chicago,Midwest,USA,New
4839,05/06/2021,15,Accessories,Klarna,103,Ian Blue,fiona@example.com,Houston,South,USA,VIP
2827,05/07/2021,1,Electronics,Credit Card,100,Bob Jones,diana@example.com,Phoenix,West,USA,Returning
5285,05/07/2021,10,Accessories,Bank Transfer,102,George Hill,evan@example.com,Philadelphia,East,USA,Returning
6607,05/07/2021,11,Electronics,Credit Card,100,Fiona Green,bob@example.com,San Antonio,South,USA,VIP
1521,05/08/2021,11,Electronics,Klarna,104,Bob Jones,charlie@example.com,San Diego,West,USA,VIP
5583,05/08/2021,9,Toys,Paypal,104,Diana White,diana@example.com,Dallas,South,USA,VIP
3461,05/09/2021,6,Electronics,Bank Transfer,108,Fiona Green,bob@example.com,San Jose,West,USA,Returning
3160,05/09/2021,14,Toys,Bank Transfer,107,Jenny Grey,fiona@example.com,New York,East,USA,Returning
8697,05/10/2021,9,Toys,Credit Card,104,Charlie Brown,diana@example.com,Los Angeles,West,USA,New
9789,05/10/2021,11,Electronics,Bank Transfer,104,Alice Smith,charlie@example.com,Chicago,Midwest,USA,New
4537,05/10/2021,13,Home,Klarna,106,Alice Smith,fiona@example.com,Houston,South,USA,Returning
5082,05/10/2021,11,Electronics,Klarna,101,Diana White,evan@example.com,Phoenix,West,USA,Returning
9706,05/11/2021,1,Electronics,Paypal,106,Hannah Lee,charlie@example.com,Philadelphia,East,USA,New
8295,05/11/2021,15,Accessories,Paypal,100,Charlie Brown,charlie@example.com,San Antonio,South,USA,New
7272,05/11/2021,8,Home,Credit Card,104,Alice Smith,bob@example.com,San Diego,West,USA,Returning
6343,05/11/2021,8,Home,Credit Card,105,Hannah Lee,jenny@example.com,Dallas,South,USA,VIP
4967,05/11/2021,5,Accessories,Credit Card,109,Jenny Grey,charlie@example.com,San Jose,West,USA,Returning
3979,05/12/2021,4,Toys,Paypal,100,Fiona Green,hannah@example.com,New York,East,USA,VIP
2037,05/13/2021,14,Toys,Credit Card,108,Alice Smith,evan@example.com,Los Angeles,West,USA,Returning
8902,05/14/2021,3,Home,Bank Transfer,108,Jenny Grey,jenny@example.com,Chicago,Midwest,USA,New
2929,05/14/2021,4,Toys,Paypal,100,Jenny Grey,jenny@example.com,Houston,South,USA,New
3023,05/14/2021,6,Electronics,Paypal,103,Fiona Green,hannah@example.com,Phoenix,West,USA,New
6036,05/15/2021,9,Toys,Klarna,107,Alice Smith,fiona@example.com,Philadelphia,East,USA,Returning
4586,05/15/2021,13,Home,Klarna,101,Jenny Grey,jenny@example.com,San Antonio,South,USA,Returning
4959,05/15/2021,4,Toys,Klarna,107,Jenny Grey,evan@example.com,San Diego,West,USA,Returning
4390,05/15/2021,12,Apparel,Credit Card,109,Diana White,charlie@example.com,Dallas,South,USA,VIP
1867,05/16/2021,6,Electronics,Bank Transfer,108,Bob Jones,jenny@example.com,San Jose,West,USA,Returning
2169,05/16/2021,7,Apparel,Bank Transfer,108,Charlie Brown,ian@example.com,New York,East,USA,VIP
2019,05/17/2021,9,Toys,Paypal,100,Bob Jones,jenny@example.com,Los Angeles,West,USA,VIP
3010,05/17/2021,4,Toys,Credit Card,108,Evan Black,evan@example.com,Chicago,Midwest,USA,VIP
6624,05/17/2021,5,Accessories,Paypal,103,Charlie Brown,jenny@example.com,Houston,South,USA,New
7397,05/18/2021,11,Electronics,Klarna,107,Fiona Green,fiona@example.com,Phoenix,West,USA,VIP
7900,05/18/2021,3,Home,Paypal,108,George Hill,george@example.com,Philadelphia,East,USA,VIP
8999,05/18/2021,3,Home,Credit Card,102,Bob Jones,alice@example.com,San Antonio,South,USA,New
4331,05/18/2021,5,Accessories,Bank Transfer,105,Bob Jones,ian@example.com,San Diego,West,USA,VIP
1685,05/18/2021,4,Toys,Credit Card,102,Hannah Lee,hannah@example.com,Dallas,South,USA,Returning
7868,05/19/2021,4,Toys,Paypal,100,Ian Blue,evan@example.com,San Jose,West,USA,Returning
4291,05/20/2021,7,Apparel,Paypal,109,Evan Black,diana@example.com,New York,East,USA,New
1204,05/20/2021,9,Toys,Bank Transfer,105,George Hill,evan@example.com,Los Angeles,West,USA,New
9017,05/20/2021,4,Toys,Credit Card,104,Ian Blue,evan@example.com,Chicago,Midwest,USA,VIP
1671,05/21/2021,1,Electronics,Klarna,102,Alice Smith,ian@example.com,Houston,South,USA,VIP
3539,05/21/2021,10,Accessories,Credit Card,103,Hannah Lee,george@example.com,Phoenix,West,USA,VIP
4670,05/22/2021,3,Home,Credit Card,101,Jenny Grey,bob@example.com,Philadelphia,East,USA,New
6976,05/22/2021,3,Home,Credit Card,109,Jenny Grey,evan@example.com,San Antonio,South,USA,VIP
7304,05/22/2021,9,Toys,Klarna,109,Ian Blue,ian@example.com,San Diego,West,USA,Returning
1597,05/22/2021,9,Toys,Credit Card,103,Ian Blue,bob@example.com,Dallas,South,USA,Returning
7171,05/22/2021,2,Apparel,Klarna,103,Jenny Grey,hannah@example.com,San Jose,West,USA,VIP
2517,05/23/2021,2,Apparel,Credit Card,102,George Hill,diana@example.com,New York,East,USA,New
4137,05/24/2021,6,Electronics,Bank Transfer,105,Jenny Grey,charlie@example.com,Los Angeles,West,USA,Returning
4750,05/24/2021,13,Home,Bank Transfer,100,Diana White,bob@example.com,Chicago,Midwest,USA,New
1610,05/25/2021,10,Accessories,Bank Transfer,108,Evan Black,ian@example.com,Houston,South,USA,Returning
6774,05/25/2021,4,Toys,Bank Transfer,109,Bob Jones,fiona@example.com,Phoenix,West,USA,VIP
8548,05/25/2021,14,Toys,Bank Transfer,102,Jenny Grey,ian@example.com,Philadelphia,East,USA,VIP
3113,05/26/2021,15,Accessories,Klarna,102,Diana White,hannah@example.com,San Antonio,South,USA,New
3274,05/27/2021,10,Accessories,Klarna,102,Jenny Grey,ian@example.com,San Diego,West,USA,VIP
7852,05/28/2021,3,Home,Bank Transfer,106,George Hill,evan@example.com,Dallas,South,USA,New
9087,05/28/2021,8,Home,Bank Transfer,107,Alice Smith,fiona@example.com,San Jose,West,USA,New
8239,05/28/2021,5,Accessories,Bank Transfer,101,Diana White,george@example.com,New York,East,USA,Returning
4525,05/29/2021,12,Apparel,Bank Transfer,100,Evan Black,evan@example.com,Los Angeles,West,USA,Returning
1258,05/29/2021,13,Home,Bank Transfer,104,Charlie Brown,alice@example.com,Chicago,Midwest,USA,VIP
6110,05/30/2021,1,Electronics,Bank Transfer,107,Diana White,ian@example.com,Houston,South,USA,New
3307,05/30/2021,5,Accessories,Bank Transfer,102,Fiona Green,bob@example.com,Phoenix,West,USA,Returning
8183,05/30/2021,14,Toys,Klarna,105,Fiona Green,george@example.com,Philadelphia,East,USA,VIP
1669,05/30/2021,5,Accessories,Bank Transfer,102,Charlie Brown,hannah@example.com,San Antonio,South,USA,VIP
4711,05/31/2021,7,Apparel,Klarna,105,Ian Blue,hannah@example.com,San Diego,West,USA,Returning
4864,05/31/2021,4,Toys,Paypal,103,Fiona Green,alice@example.com,Dallas,South,USA,VIP
1264,05/31/2021,3,Home,Paypal,106,Ian Blue,jenny@example.com,San Jose,West,USA,Returning
8544,06/01/2021,12,Apparel,Bank Transfer,109,Jenny Grey,george@example.com,New York,East,USA,New
1587,06/01/2021,9,Toys,Bank Transfer,100,Jenny Grey,ian@example.com,Los Angeles,West,USA,VIP
4831,06/01/2021,12,Apparel,Credit Card,100,Bob Jones,diana@example.com,Chicago,Midwest,USA,New
7450,06/01/2021,4,Toys,Credit Card,104,Fiona Green,hannah@example.com,Houston,South,USA,Returning
2674,06/02/2021,12,Apparel,Bank Transfer,108,Charlie Brown,hannah@example.com,Phoenix,West,USA,New
2089,06/02/2021,2,Apparel,Bank Transfer,104,Bob Jones,ian@example.com,Philadelphia,East,USA,Returning
7144,06/02/2021,4,Toys,Credit Card,103,Evan Black,hannah@example.com,San Antonio,South,USA,VIP
1948,06/02/2021,3,Home,Bank Transfer,107,Diana White,evan@example.com,San Diego,West,USA,VIP
1392,06/02/2021,7,Apparel,Klarna,104,Fiona Green,evan@example.com,Dallas,South,USA,VIP
5741,06/03/2021,1,Electronics,Klarna,100,Hannah Lee,diana@example.com,San Jose,West,USA,New
7701,06/03/2021,2,Apparel,Paypal,106,Charlie Brown,fiona@example.com,New York,East,USA,New
6661,06/03/2021,3,Home,Credit Card,103,Charlie Brown,jenny@example.com,Los Angeles,West,USA,New
8789,06/04/2021,3,Home,Klarna,109,Evan Black,diana@example.com,Chicago,Midwest,USA,Returning
8230,06/05/2021,4,Toys,Klarna,104,Fiona Green,bob@example.com,Houston,South,USA,VIP
3990,06/05/2021,12,Apparel,Paypal,105,George Hill,george@example.com,Phoenix,West,USA,New
3723,06/05/2021,13,Home,Bank Transfer,106,Fiona Green,jenny@example.com,Philadelphia,East,USA,Returning
2762,06/05/2021,8,Home,Paypal,101,George Hill,diana@example.com,San Antonio,South,USA,New
9259,06/06/2021,11,Electronics,Credit Card,100,Ian Blue,charlie@example.com,San Diego,West,USA,Returning
6717,06/06/2021,14,Toys,Klarna,102,Charlie Brown,jenny@example.com,Dallas,South,USA,VIP
3479,06/06/2021,14,Toys,Bank Transfer,109,Jenny Grey,hannah@example.com,San Jose,West,USA,New
1660,06/06/2021,5,Accessories,Credit Card,100,Alice Smith,alice@example.com,New York,East,USA,VIP
8156,06/07/2021,1,Electronics,Credit Card,103,Ian Blue,ian@example.com,Los Angeles,West,USA,New
